date,last_available_date,is_last,region,state,epidemiological_week,accumulated_cases,accumulated_deaths,new_cases,new_deaths
2021-04-21,2021-04-21,False,Centro-Oeste,GO,202116,532735,14165,818,81
2021-04-22,2021-04-22,False,Centro-Oeste,GO,202116,535017,14236,2282,71
2021-04-23,2021-04-23,False,Centro-Oeste,GO,202116,537581,14436,2564,200
2021-04-24,2021-04-24,False,Centro-Oeste,GO,202116,537727,14465,146,29
2021-04-25,2021-04-25,False,Centro-Oeste,GO,202117,538836,14510,1109,45
2021-04-26,2021-04-26,False,Centro-Oeste,GO,202117,542478,14678,3642,168
2021-04-27,2021-04-27,False,Centro-Oeste,GO,202117,546164,14815,3686,137
2021-04-28,2021-04-28,False,Centro-Oeste,GO,202117,549017,14847,2853,32
2021-04-29,2021-04-29,False,Centro-Oeste,GO,202117,550918,14968,1901,121
2021-04-30,2021-04-30,False,Centro-Oeste,GO,202117,552461,15052,1543,84
2021-05-01,2021-05-01,False,Centro-Oeste,GO,202117,553051,15091,590,39
2021-05-02,2021-05-02,False,Centro-Oeste,GO,202118,554020,15126,969,35
2021-05-03,2021-05-03,False,Centro-Oeste,GO,202118,557400,15256,3380,130
2021-05-04,2021-05-04,False,Centro-Oeste,GO,202118,559175,15275,1775,19
2021-05-05,2021-05-05,False,Centro-Oeste,GO,202118,562788,15447,3613,172
2021-05-06,2021-05-06,False,Centro-Oeste,GO,202118,564524,15493,1736,46
2021-05-07,2021-05-07,False,Centro-Oeste,GO,202118,566342,15544,1818,51
2021-05-08,2021-05-08,False,Centro-Oeste,GO,202118,566683,15584,341,40
2021-05-09,2021-05-09,False,Centro-Oeste,GO,202119,566999,15591,316,7
2021-05-10,2021-05-10,False,Centro-Oeste,GO,202119,569625,15698,2626,107
2021-05-11,2021-05-11,False,Centro-Oeste,GO,202119,571419,15756,1794,58
2021-05-12,2021-05-12,False,Centro-Oeste,GO,202119,573672,15891,2253,135
2021-05-13,2021-05-13,False,Centro-Oeste,GO,202119,576691,15979,3019,88
2021-05-14,2021-05-14,False,Centro-Oeste,GO,202119,579203,16081,2512,102
2021-05-15,2021-05-15,False,Centro-Oeste,GO,202119,579404,16091,201,10
2021-05-16,2021-05-16,False,Centro-Oeste,GO,202120,579551,16098,147,7
2021-05-17,2021-05-17,False,Centro-Oeste,GO,202120,582630,16231,3079,133
2021-05-18,2021-05-18,False,Centro-Oeste,GO,202120,585587,16280,2957,49
2021-05-19,2021-05-19,False,Centro-Oeste,GO,202120,588934,16353,3347,73
2021-05-20,2021-05-20,False,Centro-Oeste,GO,202120,591929,16479,2995,126
2021-05-21,2021-05-21,False,Centro-Oeste,GO,202120,594542,16523,2613,44
2021-05-22,2021-05-22,False,Centro-Oeste,GO,202120,594973,16538,431,15
2021-05-23,2021-05-23,False,Centro-Oeste,GO,202121,595513,16570,540,32
2021-05-24,2021-05-24,False,Centro-Oeste,GO,202121,597489,16639,1976,69
2021-05-25,2021-05-25,False,Centro-Oeste,GO,202121,599661,16733,2172,94
2021-05-26,2021-05-26,False,Centro-Oeste,GO,202121,602426,16864,2765,131
2021-05-27,2021-05-27,False,Centro-Oeste,GO,202121,602460,16864,34,0
2021-05-28,2021-05-28,False,Centro-Oeste,GO,202121,606770,16986,4310,122
2021-05-29,2021-05-29,False,Centro-Oeste,GO,202121,607145,16995,375,9
2021-05-30,2021-05-30,False,Centro-Oeste,GO,202122,607520,17005,375,10
2021-05-31,2021-05-31,False,Centro-Oeste,GO,202122,610584,17135,3064,130
2021-06-01,2021-06-01,False,Centro-Oeste,GO,202122,613898,17167,3314,32
2021-06-02,2021-06-02,False,Centro-Oeste,GO,202122,618958,17288,5060,121
2021-06-03,2021-06-03,False,Centro-Oeste,GO,202122,619047,17288,89,0
2021-06-04,2021-06-04,False,Centro-Oeste,GO,202122,621047,17390,2000,102
2021-06-05,2021-06-05,False,Centro-Oeste,GO,202122,621489,17428,442,38
2021-06-06,2021-06-06,False,Centro-Oeste,GO,202123,621796,17435,307,7
2021-06-07,2021-06-07,False,Centro-Oeste,GO,202123,622986,17572,1190,137
2021-06-08,2021-06-08,False,Centro-Oeste,GO,202123,622986,17572,0,0
2021-06-09,2021-06-09,False,Centro-Oeste,GO,202123,631702,17718,8716,146
2021-06-10,2021-06-10,False,Centro-Oeste,GO,202123,634466,17853,2764,135
2021-06-11,2021-06-11,False,Centro-Oeste,GO,202123,637538,17897,3072,44
2021-06-12,2021-06-12,False,Centro-Oeste,GO,202123,638210,17949,672,52
2021-06-13,2021-06-13,False,Centro-Oeste,GO,202124,638468,17962,258,13
2021-06-14,2021-06-14,False,Centro-Oeste,GO,202124,641993,18093,3525,131
2021-06-15,2021-06-15,False,Centro-Oeste,GO,202124,645660,18180,3667,87
2021-06-16,2021-06-16,False,Centro-Oeste,GO,202124,648591,18279,2931,99
2021-06-17,2021-06-17,False,Centro-Oeste,GO,202124,651369,18351,2778,72
2021-06-18,2021-06-18,False,Centro-Oeste,GO,202124,654456,18448,3087,97
2021-06-19,2021-06-19,False,Centro-Oeste,GO,202124,654915,18462,459,14
2021-06-20,2021-06-20,False,Centro-Oeste,GO,202125,655203,18477,288,15
2021-06-21,2021-06-21,False,Centro-Oeste,GO,202125,659200,18613,3997,136
2021-06-22,2021-06-22,False,Centro-Oeste,GO,202125,662516,18692,3316,79
2021-06-23,2021-06-23,False,Centro-Oeste,GO,202125,664321,18768,1805,76
2021-06-24,2021-06-24,False,Centro-Oeste,GO,202125,667262,18850,2941,82
2021-06-25,2021-06-25,False,Centro-Oeste,GO,202125,670527,18950,3265,100
2021-06-26,2021-06-26,False,Centro-Oeste,GO,202125,670769,18967,242,17
2021-06-27,2021-06-27,False,Centro-Oeste,GO,202126,671228,18988,459,21
2021-06-28,2021-06-28,False,Centro-Oeste,GO,202126,673926,19080,2698,92
2021-06-29,2021-06-29,False,Centro-Oeste,GO,202126,674915,19177,989,97
2021-06-30,2021-06-30,False,Centro-Oeste,GO,202126,677490,19248,2575,71
2021-07-01,2021-07-01,False,Centro-Oeste,GO,202126,680278,19269,2788,21
2021-07-02,2021-07-02,False,Centro-Oeste,GO,202126,682372,19355,2094,86
2021-07-03,2021-07-03,False,Centro-Oeste,GO,202126,682617,19401,245,46
2021-07-04,2021-07-04,False,Centro-Oeste,GO,202127,683043,19405,426,4
2021-07-05,2021-07-05,False,Centro-Oeste,GO,202127,685619,19476,2576,71
2021-07-06,2021-07-06,False,Centro-Oeste,GO,202127,688107,19533,2488,57
2021-07-07,2021-07-07,False,Centro-Oeste,GO,202127,690284,19534,2177,1
2021-07-08,2021-07-08,False,Centro-Oeste,GO,202127,693141,19626,2857,92
2021-07-09,2021-07-09,False,Centro-Oeste,GO,202127,695563,19657,2422,31
2021-07-10,2021-07-10,False,Centro-Oeste,GO,202127,696403,19723,840,66
2021-07-11,2021-07-11,False,Centro-Oeste,GO,202128,696571,19730,168,7
2021-07-12,2021-07-12,False,Centro-Oeste,GO,202128,698446,19764,1875,34
2021-07-13,2021-07-13,False,Centro-Oeste,GO,202128,702906,19845,4460,81
2021-07-14,2021-07-14,False,Centro-Oeste,GO,202128,704774,19904,1868,59
2021-07-15,2021-07-15,False,Centro-Oeste,GO,202128,707236,19986,2462,82
2021-07-16,2021-07-16,False,Centro-Oeste,GO,202128,709237,20037,2001,51
2021-07-17,2021-07-17,False,Centro-Oeste,GO,202128,709544,20058,307,21
2021-07-18,2021-07-18,False,Centro-Oeste,GO,202129,709791,20071,247,13
2021-07-19,2021-07-19,False,Centro-Oeste,GO,202129,710657,20167,866,96
2021-07-20,2021-07-20,False,Centro-Oeste,GO,202129,714961,20239,4304,72
2021-07-21,2021-07-21,False,Centro-Oeste,GO,202129,718238,20263,3277,24
2021-07-22,2021-07-22,False,Centro-Oeste,GO,202129,721791,20322,3553,59
2021-07-23,2021-07-23,False,Centro-Oeste,GO,202129,723409,20436,1618,114
2021-07-24,2021-07-24,False,Centro-Oeste,GO,202129,725560,20454,2151,18
2021-07-25,2021-07-25,False,Centro-Oeste,GO,202130,725967,20472,407,18
2021-07-26,2021-07-26,False,Centro-Oeste,GO,202130,728153,20539,2186,67
2021-07-27,2021-07-27,False,Centro-Oeste,GO,202130,731673,20556,3520,17
2021-07-28,2021-07-28,False,Centro-Oeste,GO,202130,736410,20643,4737,87
2021-07-29,2021-07-29,False,Centro-Oeste,GO,202130,739633,20745,3223,102
2021-07-30,2021-07-30,False,Centro-Oeste,GO,202130,742291,20739,2658,-6
2021-07-31,2021-07-31,False,Centro-Oeste,GO,202130,742718,20801,427,62
2021-08-01,2021-08-01,False,Centro-Oeste,GO,202131,743131,20812,413,11
2021-08-02,2021-08-02,False,Centro-Oeste,GO,202131,746561,20956,3430,144
2021-08-03,2021-08-03,False,Centro-Oeste,GO,202131,749743,21066,3182,110
2021-08-04,2021-08-04,False,Centro-Oeste,GO,202131,753056,21081,3313,15
2021-08-05,2021-08-05,False,Centro-Oeste,GO,202131,756033,21225,2977,144
2021-08-06,2021-08-06,False,Centro-Oeste,GO,202131,759722,21236,3689,11
2021-08-07,2021-08-07,False,Centro-Oeste,GO,202131,760281,21290,559,54
2021-08-08,2021-08-08,False,Centro-Oeste,GO,202132,760663,21302,382,12
2021-08-09,2021-08-09,False,Centro-Oeste,GO,202132,764427,21356,3764,54
2021-08-10,2021-08-10,False,Centro-Oeste,GO,202132,768566,21511,4139,155
2021-08-11,2021-08-11,False,Centro-Oeste,GO,202132,771414,21584,2848,73
2021-08-12,2021-08-12,False,Centro-Oeste,GO,202132,774217,21667,2803,83
2021-08-13,2021-08-13,False,Centro-Oeste,GO,202132,776484,21680,2267,13
2021-08-14,2021-08-14,False,Centro-Oeste,GO,202132,777224,21738,740,58
2021-08-15,2021-08-15,False,Centro-Oeste,GO,202133,778053,21749,829,11
2021-08-16,2021-08-16,False,Centro-Oeste,GO,202133,782209,21837,4156,88
2021-08-17,2021-08-17,False,Centro-Oeste,GO,202133,786816,21897,4607,60
2021-08-18,2021-08-18,False,Centro-Oeste,GO,202133,790666,21908,3850,11
2021-08-19,2021-08-19,False,Centro-Oeste,GO,202133,793961,22023,3295,115
2021-08-20,2021-08-20,False,Centro-Oeste,GO,202133,796457,22077,2496,54
2021-08-21,2021-08-21,False,Centro-Oeste,GO,202133,797023,22086,566,9
2021-08-22,2021-08-22,False,Centro-Oeste,GO,202134,797376,22095,353,9
2021-08-23,2021-08-23,False,Centro-Oeste,GO,202134,800619,22181,3243,86
2021-08-24,2021-08-24,False,Centro-Oeste,GO,202134,804508,22230,3889,49
2021-08-25,2021-08-25,False,Centro-Oeste,GO,202134,806965,22276,2457,46
2021-08-26,2021-08-26,False,Centro-Oeste,GO,202134,809238,22276,2273,0
2021-08-27,2021-08-27,False,Centro-Oeste,GO,202134,811684,22355,2446,79
2021-08-28,2021-08-28,False,Centro-Oeste,GO,202134,812556,22361,872,6
2021-08-29,2021-08-29,False,Centro-Oeste,GO,202135,813240,22365,684,4
2021-08-30,2021-08-30,False,Centro-Oeste,GO,202135,815148,22401,1908,36
2021-08-31,2021-08-31,False,Centro-Oeste,GO,202135,819494,22495,4346,94
2021-09-01,2021-09-01,False,Centro-Oeste,GO,202135,822582,22533,3088,38
2021-09-02,2021-09-02,False,Centro-Oeste,GO,202135,825110,22589,2528,56
2021-09-03,2021-09-03,False,Centro-Oeste,GO,202135,826894,22635,1784,46
2021-09-04,2021-09-04,False,Centro-Oeste,GO,202135,827202,22647,308,12
2021-09-05,2021-09-05,False,Centro-Oeste,GO,202136,827786,22659,584,12
2021-09-06,2021-09-06,False,Centro-Oeste,GO,202136,828878,22699,1092,40
2021-09-07,2021-09-07,False,Centro-Oeste,GO,202136,829569,22710,691,11
2021-09-08,2021-09-08,False,Centro-Oeste,GO,202136,829866,22710,297,0
2021-09-09,2021-09-09,False,Centro-Oeste,GO,202136,833330,22868,3464,158
2021-09-10,2021-09-10,False,Centro-Oeste,GO,202136,836069,22912,2739,44
2021-09-11,2021-09-11,False,Centro-Oeste,GO,202136,836385,22913,316,1
2021-09-12,2021-09-12,False,Centro-Oeste,GO,202137,836526,22918,141,5
2021-09-13,2021-09-13,False,Centro-Oeste,GO,202137,838389,22968,1863,50
2021-09-14,2021-09-14,False,Centro-Oeste,GO,202137,839866,22983,1477,15
2021-09-15,2021-09-15,False,Centro-Oeste,GO,202137,840489,23015,623,32
2021-09-16,2021-09-16,False,Centro-Oeste,GO,202137,842634,23084,2145,69
2021-09-17,2021-09-17,False,Centro-Oeste,GO,202137,844108,23083,1474,-1
2021-09-18,2021-09-18,False,Centro-Oeste,GO,202137,844714,23136,606,53
2021-09-19,2021-09-19,False,Centro-Oeste,GO,202138,845010,23139,296,3
2021-09-20,2021-09-20,False,Centro-Oeste,GO,202138,846535,23198,1525,59
2021-09-21,2021-09-21,False,Centro-Oeste,GO,202138,849311,23259,2776,61
2021-09-22,2021-09-22,False,Centro-Oeste,GO,202138,852076,23292,2765,33
2021-09-23,2021-09-23,False,Centro-Oeste,GO,202138,854286,23293,2210,1
2021-09-24,2021-09-24,False,Centro-Oeste,GO,202138,856551,23342,2265,49
2021-09-25,2021-09-25,False,Centro-Oeste,GO,202138,857043,23359,492,17
2021-09-26,2021-09-26,False,Centro-Oeste,GO,202139,857501,23364,458,5
2021-09-27,2021-09-27,False,Centro-Oeste,GO,202139,858927,23365,1426,1
2021-09-28,2021-09-28,False,Centro-Oeste,GO,202139,861370,23457,2443,92
2021-09-29,2021-09-29,False,Centro-Oeste,GO,202139,863210,23493,1840,36
2021-09-30,2021-09-30,False,Centro-Oeste,GO,202139,864737,23514,1527,21
2021-10-01,2021-10-01,False,Centro-Oeste,GO,202139,865558,23533,821,19
2021-10-02,2021-10-02,False,Centro-Oeste,GO,202139,865558,23533,0,0
2021-10-03,2021-10-03,False,Centro-Oeste,GO,202140,867015,23566,1457,33
2021-10-04,2021-10-04,False,Centro-Oeste,GO,202140,869387,23569,2372,3
2021-10-05,2021-10-05,False,Centro-Oeste,GO,202140,872259,23637,2872,68
2021-10-06,2021-10-06,False,Centro-Oeste,GO,202140,875138,23703,2879,66
2021-10-07,2021-10-07,False,Centro-Oeste,GO,202140,877612,23714,2474,11
2021-10-08,2021-10-08,False,Centro-Oeste,GO,202140,879638,23748,2026,34
2021-10-09,2021-10-09,False,Centro-Oeste,GO,202140,879912,23754,274,6
2021-10-10,2021-10-10,False,Centro-Oeste,GO,202141,880309,23767,397,13
2021-10-11,2021-10-11,False,Centro-Oeste,GO,202141,880598,23808,289,41
2021-10-12,2021-10-12,False,Centro-Oeste,GO,202141,881220,23818,622,10
2021-10-13,2021-10-13,False,Centro-Oeste,GO,202141,882739,23849,1519,31
2021-10-14,2021-10-14,False,Centro-Oeste,GO,202141,884430,23912,1691,63
2021-10-15,2021-10-15,False,Centro-Oeste,GO,202141,885535,23938,1105,26
2021-10-16,2021-10-16,False,Centro-Oeste,GO,202141,885680,23944,145,6
2021-10-17,2021-10-17,False,Centro-Oeste,GO,202142,885790,23944,110,0
2021-10-18,2021-10-18,False,Centro-Oeste,GO,202142,887296,23967,1506,23
2021-10-19,2021-10-19,False,Centro-Oeste,GO,202142,889908,23986,2612,19
2021-10-20,2021-10-20,False,Centro-Oeste,GO,202142,892185,24018,2277,32
2021-10-21,2021-10-21,False,Centro-Oeste,GO,202142,894773,24041,2588,23
2021-10-22,2021-10-22,False,Centro-Oeste,GO,202142,895883,24067,1110,26
2021-10-23,2021-10-23,False,Centro-Oeste,GO,202142,895977,24069,94,2
2021-10-24,2021-10-24,False,Centro-Oeste,GO,202143,896088,24069,111,0
2021-10-25,2021-10-25,False,Centro-Oeste,GO,202143,898032,24116,1944,47
2021-10-26,2021-10-26,False,Centro-Oeste,GO,202143,899983,24128,1951,12
2021-10-27,2021-10-27,False,Centro-Oeste,GO,202143,901529,24138,1546,10
2021-10-28,2021-10-28,False,Centro-Oeste,GO,202143,902418,24163,889,25
2021-10-29,2021-10-29,False,Centro-Oeste,GO,202143,904558,24194,2140,31
2021-10-30,2021-10-30,False,Centro-Oeste,GO,202143,904909,24197,351,3
2021-10-31,2021-10-31,False,Centro-Oeste,GO,202144,905194,24197,285,0
2021-11-01,2021-11-01,False,Centro-Oeste,GO,202144,905579,24203,385,6
2021-11-02,2021-11-02,False,Centro-Oeste,GO,202144,905875,24208,296,5
2021-11-03,2021-11-03,False,Centro-Oeste,GO,202144,907460,24238,1585,30
2021-11-04,2021-11-04,False,Centro-Oeste,GO,202144,908182,24295,722,57
2021-11-05,2021-11-05,False,Centro-Oeste,GO,202144,908815,24313,633,18
2021-11-06,2021-11-06,False,Centro-Oeste,GO,202144,909078,24312,263,-1
2021-11-07,2021-11-07,False,Centro-Oeste,GO,202145,909265,24312,187,0
2021-11-08,2021-11-08,False,Centro-Oeste,GO,202145,910331,24312,1066,0
2021-11-09,2021-11-09,False,Centro-Oeste,GO,202145,911812,24314,1481,2
2021-11-10,2021-11-10,False,Centro-Oeste,GO,202145,912617,24314,805,0
2021-11-11,2021-11-11,False,Centro-Oeste,GO,202145,916884,24376,4267,62
2021-11-12,2021-11-12,False,Centro-Oeste,GO,202145,919364,24378,2480,2
2021-11-13,2021-11-13,False,Centro-Oeste,GO,202145,919465,24392,101,14
